116,0.115,0.57631695,10.015724,86.594783,0.001311011,0.023329831,0.22041675
117,0.116,0.58637595,10.102283,86.570578,0.0013344515,0.023550927,0.22086958
118,0.117,0.59652149,10.188816,86.545834,0.0013581133,0.023772481,0.22132603
119,0.118,0.60675355,10.275324,86.520548,0.0013819969,0.023994498,0.22178611
120,0.119,0.61707211,10.361806,86.494717,0.0014061028,0.024216979,0.22224981
121,0.12,0.62747714,10.448261,86.468338,0.0014304313,0.02443993,0.22271714
122,0.121,0.63796861,10.534689,86.441406,0.0014549831,0.024663354,0.2231881
123,0.122,0.64854649,10.621089,86.413919,0.0014797585,0.024887254,0.2236627
124,0.123,0.65921076,10.707461,86.385874,0.0015047581,0.025111634,0.22414093
125,0.124,0.66996138,10.793804,86.357267,0.0015299823,0.025336497,0.22462281
126,0.125,0.68079834,10.880118,86.328096,0.0015554316,0.025561849,0.22510833
127,0.126,0.69172159,10.966401,86.298357,0.0015811065,0.025787691,0.2255975
128,0.127,0.70273111,11.052654,86.268047,0.0016070074,0.026014027,0.22609032
129,0.128,0.71382687,11.138876,86.237163,0.001633135,0.026240862,0.2265868
130,0.129,0.72500883,11.225066,86.205703,0.0016594897,0.026468199,0.22708694
131,0.13,0.73627697,11.311223,86.173663,0.0016860719,0.026696042,0.22759075
132,0.131,0.74763124,11.397348,86.141041,0.0017128823,0.026924394,0.22809823
133,0.132,0.75907163,11.483439,86.107835,0.0017399212,0.027153259,0.22860938
134,0.133,0.77059809,11.569496,86.07404,0.0017671893,0.027382641,0.22912422
135,0.134,0.78221059,11.655519,86.039656,0.001794687,0.027612543,0.22964274
136,0.135,0.79390909,11.741506,86.004678,0.0018224149,0.027842969,0.23016495
137,0.136,0.80569356,11.827457,85.969105,0.0018503735,0.028073923,0.23069086
138,0.137,0.81756397,11.913372,85.932935,0.0018785633,0.028305408,0.23122047
139,0.138,0.82952027,11.99925,85.896164,0.0019069848,0.028537428,0.2317538
140,0.139,0.84156243,12.08509,85.85879,0.0019356387,0.028769988,0.23229083
141,0.14,0.85369041,12.170892,85.820811,0.0019645253,0.02900309,0.2328316
142,0.141,0.86590418,12.256655,85.782225,0.0019936454,0.029236738,0.23337609
143,0.142,0.87820368,12.342378,85.743029,0.0020229994,0.029470936,0.23392431
144,0.143,0.89058889,12.428062,85.703222,0.0020525878,0.029705689,0.23447628
145,0.144,0.90305977,12.513704,85.662801,0.0020824113,0.029940998,0.235032
146,0.145,0.91561626,12.599305,85.621763,0.0021124704,0.03017687,0.23559148
147,0.146,0.92825834,12.684865,85.580108,0.0021427656,0.030413306,0.23615472
148,0.147,0.94098595,12.770381,85.537833,0.0021732976,0.030650311,0.23672174
149,0.148,0.95379905,12.855855,85.494936,0.0022040668,0.030887889,0.23729254
150,0.149,0.96669761,12.941284,85.451415,0.0022350739,0.031126044,0.23786713
151,0.15,0.97968158,13.02667,85.407268,0.0022663195,0.031364778,0.23844552
152,0.151,0.99275091,13.11201,85.362494,0.002297804,0.031604097,0.23902771
153,0.152,1.0059056,13.197304,85.317091,0.0023295282,0.031844004,0.23961372
154,0.153,1.0191455,13.282552,85.271057,0.0023614926,0.032084502,0.24020355
155,0.154,1.0324706,13.367753,85.224391,0.0023936978,0.032325596,0.24079722
156,0.155,1.0458809,13.452907,85.17709,0.0024261444,0.03256729,0.24139473
157,0.156,1.0593764,13.538012,85.129154,0.002458833,0.032809587,0.24199609
158,0.157,1.0729569,13.623068,85.08058,0.0024917642,0.033052491,0.24260132
159,0.158,1.0866225,13.708075,85.031368,0.0025249386,0.033296006,0.24321042
160,0.159,1.100373,13.793032,84.981516,0.0025583568,0.033540135,0.2438234
161,0.16,1.1142085,13.877937,84.931022,0.0025920195,0.033784884,0.24444028
162,0.161,1.1281288,13.962792,84.879886,0.0026259272,0.034030256,0.24506106
163,0.162,1.142134,14.047594,84.828106,0.0026600806,0.034276254,0.24568575
164,0.163,1.156224,14.132343,84.775681,0.0026944804,0.034522882,0.24631437
165,0.164,1.1703986,14.217039,84.72261,0.002729127,0.034770146,0.24694692
166,0.165,1.184658,14.301681,84.668891,0.0027640213,0.035018047,0.24758343
